transaction_id,customer_id,product,category,quantity,price,revenue,date,region
15213,69254,Laptop,Electronics,8,203.56,1628.48,2023-06-04,West
15214,78082,Headphones,Accessories,3,432.55,1297.65,2023-09-25,West
15215,14840,Phone,Electronics,9,478.83,4309.47,2023-03-22,North
15216,7453,Phone,Electronics,8,60.24,481.92,2023-03-17,South
15217,40305,Tablet,Electronics,4,146.78,587.12,2024-04-24,Central
15218,32941,Tablet,Electronics,6,62.28,373.68,2024-11-15,
15219,78512,Monitor,Electronics,5,337.37,1686.85,2023-04-11,East
15220,89759,Speaker,Audio,5,424.26,2121.3,2024-07-14,North
15221,43318,Camera,Electronics,4,15.04,60.16,2024-09-12,Central
15222,77066,Phone,Electronics,7,252.48,1767.36,2024-04-20,South
15223,6896,Camera,Electronics,6,41.3,247.8,2023-10-09,North
15224,74481,Printer,Office,9,468.82,4219.38,2024-11-14,Central
15225,10834,Headphones,Accessories,1,110.4,110.4,2023-03-24,North
15226,67124,Monitor,Electronics,3,322.64,967.92,2023-11-03,East
15227,38832,Monitor,Electronics,1,191.17,191.17,2024-06-22,Central
15228,42111,Camera,Electronics,1,203.8,203.8,2024-03-19,North
15229,28358,Phone,Electronics,6,175.29,1051.74,2023-05-09,South
15230,40920,Keyboard,Accessories,6,201.8,1210.8,2024-07-07,Central
15231,87567,Speaker,Audio,4,,0.0,2024-05-12,North
15232,81084,Mouse,Accessories,2,276.86,553.72,2023-05-18,North
15233,34691,Tablet,Electronics,4,401.4,1605.6,2023-04-24,East
15234,30084,Camera,Electronics,4,338.63,1354.52,2024-09-28,Central
15235,51402,Tablet,Electronics,5,343.82,1719.1,2023-05-26,West
15236,68798,Tablet,Electronics,1,414.15,414.15,2023-07-29,West
15237,19052,Speaker,Audio,4,186.66,746.64,2023-06-04,South
15238,72894,Printer,Office,9,476.46,4288.14,2024-09-11,North
15239,94920,Tablet,Electronics,2,262.54,525.08,2024-08-15,Central
15240,84611,Printer,Office,6,129.37,776.22,2024-09-25,East
15241,55279,Phone,Electronics,9,35.76,321.84,2023-06-07,West
15242,32668,Headphones,Accessories,5,433.13,2165.65,2024-10-16,South
15243,33026,Speaker,Audio,2,224.32,448.64,2024-08-31,Central
15244,74447,Headphones,Accessories,6,258.02,1548.12,2024-08-08,Central
15245,46030,Laptop,Electronics,4,106.43,425.72,2024-02-07,East
15246,11542,Speaker,Audio,1,289.86,289.86,2023-06-12,Central
15247,68087,Laptop,Electronics,4,205.68,822.72,2024-02-05,South
15248,14668,Speaker,Audio,8,169.57,1356.56,2024-05-01,South
15249,98703,Monitor,Electronics,7,362.08,2534.56,2024-08-15,North
15250,42316,Tablet,Electronics,3,215.33,645.99,2024-11-30,South
15251,34857,Tablet,Electronics,1,323.64,323.64,2023-01-04,South
15252,6467,Phone,Electronics,8,233.07,1864.56,2024-12-24,East
15253,17604,Camera,Electronics,3,408.71,1226.13,2023-12-12,Central
15254,94822,Speaker,Audio,6,309.04,1854.24,2023-09-23,South
15255,54174,Printer,Office,8,224.82,1798.56,2024-03-28,West
15256,90287,Tablet,Electronics,9,152.55,1372.95,2024-06-29,South
15257,95635,Keyboard,Accessories,6,223.98,1343.88,2023-12-23,North
15258,5844,Printer,Office,1,496.67,496.67,2023-09-25,East
15259,38697,Laptop,Electronics,1,176.96,176.96,2024-12-02,South
15260,83992,Mouse,Accessories,8,22.22,177.76,2024-02-02,
15261,50071,Tablet,Electronics,7,19.31,135.17,2024-06-11,North
15262,51378,Printer,Office,5,318.44,1592.2,2024-01-24,North
15263,57439,Camera,Electronics,4,24.36,97.44,2024-03-04,West
15264,70494,Headphones,Accessories,4,32.92,131.68,2023-12-26,East
15265,93936,Tablet,Electronics,8,340.29,2722.32,2023-11-01,Central
15266,88806,Monitor,Electronics,3,319.92,959.76,2023-08-08,South
15267,62883,Laptop,Electronics,1,,0.0,2023-04-15,South
15268,58120,Tablet,Electronics,5,462.86,2314.3,2024-07-16,Central
15269,36738,Tablet,Electronics,4,243.91,975.64,2023-05-22,
15270,12516,Laptop,Electronics,7,447.54,3132.78,2023-02-11,South
15271,71192,Printer,Office,5,296.18,1480.9,2023-07-10,East
15272,1255,Monitor,Electronics,3,441.07,1323.21,2023-02-27,East
15273,70119,Camera,Electronics,9,494.9,4454.1,2024-06-14,Central
15274,50195,Tablet,Electronics,6,123.35,740.1,2023-05-05,North
15275,78861,Tablet,Electronics,9,,0.0,2024-03-17,South
15276,94973,Monitor,Electronics,6,442.06,2652.36,2023-09-01,East
15277,55745,Tablet,Electronics,4,23.65,94.6,2024-04-22,East
15278,57689,Printer,Office,9,16.62,149.58,2024-04-24,East
15279,49249,Camera,Electronics,5,114.19,570.95,2024-09-30,East
15280,37920,Mouse,Accessories,7,90.33,632.31,2024-12-04,North
15281,9798,Phone,Electronics,4,232.02,928.08,2023-12-27,West
15282,4061,Printer,Office,3,451.89,1355.67,2024-09-15,Central
15283,72577,Headphones,Accessories,3,446.66,1339.98,2023-12-09,South
15284,91582,Speaker,Audio,4,65.77,263.08,2023-04-08,Central
15285,6331,Headphones,Accessories,4,432.67,1730.68,2024-08-03,East
15286,33388,Mouse,Accessories,7,85.83,600.81,2023-07-17,West
15287,61212,Headphones,Accessories,8,180.95,1447.6,2023-04-19,West
15288,70772,Camera,Electronics,6,309.31,1855.86,2024-03-29,Central
15289,73793,Laptop,Electronics,8,147.14,1177.12,2024-04-13,West
15290,69729,Speaker,Audio,8,149.82,1198.56,2024-12-15,South
15291,9302,Camera,Electronics,8,152.49,1219.92,2023-05-20,Central
15292,26134,Laptop,Electronics,7,229.89,1609.23,2024-02-15,West
15293,47455,Tablet,Electronics,1,32.5,32.5,2024-11-07,South
15294,7313,Headphones,Accessories,4,309.75,1239.0,2024-07-16,East
15295,34975,Headphones,Accessories,4,194.66,778.64,2023-01-21,West
15296,39115,Keyboard,Accessories,2,312.48,624.96,2023-12-01,West
15297,97831,Mouse,Accessories,7,79.92,559.44,2024-05-11,Central
15298,32395,Phone,Electronics,7,363.99,2547.93,2024-03-01,North
15299,97165,Camera,Electronics,9,245.23,2207.07,2024-07-12,South
15300,70325,Laptop,Electronics,7,61.52,430.64,2023-11-18,East
15301,69534,Keyboard,Accessories,1,,0.0,2024-02-26,West
15302,82158,Printer,Office,2,317.74,635.48,2023-12-06,North
15303,84388,Headphones,Accessories,1,406.87,406.87,2024-06-17,West
15304,23022,Monitor,Electronics,2,453.15,906.3,2024-04-11,West
15305,42670,Laptop,Electronics,2,317.89,635.78,2023-01-25,Central
15306,53294,Phone,Electronics,9,213.81,1924.29,2024-11-27,South
15307,97699,Monitor,Electronics,9,389.93,3509.37,2023-02-07,North
15308,5020,Phone,Electronics,3,381.9,1145.7,2023-12-05,East
15309,48201,Keyboard,Accessories,4,447.28,1789.12,2023-12-06,West
15310,22211,Speaker,Audio,8,384.99,3079.92,2023-08-17,East
15311,21473,Headphones,Accessories,4,307.71,1230.84,2024-03-11,West
15312,76414,Printer,Office,4,289.24,1156.96,2023-01-25,East
15313,20987,Mouse,Accessories,4,292.42,1169.68,2023-01-19,East
15314,79546,Printer,Office,2,242.1,484.2,2024-12-28,South
15315,99398,Printer,Office,2,348.12,696.24,2024-12-10,North
15316,77864,Printer,Office,7,435.19,3046.33,2024-02-18,South
15317,17822,Laptop,Electronics,8,,0.0,2023-04-15,East
15318,15096,Camera,Electronics,2,313.86,627.72,2024-10-26,West
15319,44275,Camera,Electronics,5,,0.0,2023-02-25,South
15320,55552,Headphones,Accessories,4,379.89,1519.56,2024-01-19,Central
15321,78056,Keyboard,Accessories,5,313.72,1568.6,2023-10-03,East
15322,42848,Camera,Electronics,6,159.71,958.26,2024-01-04,West
15323,17539,Headphones,Accessories,8,41.52,332.16,2023-04-14,East
15324,99157,Phone,Electronics,5,177.93,889.65,2023-06-01,East
15325,90551,Mouse,Accessories,2,181.73,363.46,2023-11-07,West
15326,65752,Headphones,Accessories,9,300.71,2706.39,2024-12-21,South
15327,69850,Printer,Office,3,363.43,1090.29,2023-01-02,Central
15328,93585,Monitor,Electronics,4,439.33,1757.32,2024-04-21,South
15329,48011,Printer,Office,3,154.3,462.9,2023-04-26,West
15330,15389,Phone,Electronics,9,340.2,3061.8,2024-12-18,East
15331,60990,Monitor,Electronics,3,108.49,325.47,2024-08-30,West
15332,45636,Keyboard,Accessories,3,17.56,52.68,2024-10-17,North
15333,80175,Keyboard,Accessories,4,351.94,1407.76,2023-01-10,East
15334,77389,Camera,Electronics,5,285.12,1425.6,2023-06-01,Central
15335,47672,Monitor,Electronics,7,452.54,3167.78,2023-06-24,Central
15336,37417,Speaker,Audio,8,,0.0,2024-06-26,West
15337,42783,Headphones,Accessories,8,429.26,3434.08,2024-10-11,South
15338,63618,Camera,Electronics,3,497.16,1491.48,2024-09-28,West
15339,64065,Phone,Electronics,1,223.18,223.18,2023-06-06,South
15340,51658,Monitor,Electronics,9,191.44,1722.96,2023-11-27,South
15341,53655,Speaker,Audio,1,,0.0,2023-09-23,South
15342,99201,Speaker,Audio,3,444.57,1333.71,2024-12-07,South
15343,26119,Phone,Electronics,2,,0.0,2023-05-01,East
15344,18213,Headphones,Accessories,9,499.57,4496.13,2024-05-05,South
15345,80117,Mouse,Accessories,9,173.44,1560.96,2023-08-05,South
15346,93599,Laptop,Electronics,2,232.67,465.34,2023-05-11,South
15347,61259,Headphones,Accessories,3,96.62,289.86,2023-06-22,Central
15348,40755,Speaker,Audio,7,271.93,1903.51,2024-01-11,East
15349,35502,Camera,Electronics,8,110.61,884.88,2024-02-17,East
15350,47331,Monitor,Electronics,8,64.55,516.4,2024-11-16,West
15351,6193,Monitor,Electronics,1,53.82,53.82,2024-05-14,South
15352,53331,Headphones,Accessories,8,87.11,696.88,2024-04-11,Central
15353,27689,Phone,Electronics,2,,0.0,2023-07-10,Central
15354,27271,Mouse,Accessories,3,160.94,482.82,2024-05-25,South
15355,56474,Phone,Electronics,4,,0.0,2024-07-10,Central
15356,96402,Printer,Office,1,248.94,248.94,2023-02-02,South
15357,21380,Headphones,Accessories,6,282.89,1697.34,2024-03-29,West
15358,91237,Printer,Office,2,204.56,409.12,2023-09-03,West
15359,52421,Keyboard,Accessories,5,33.87,169.35,2023-03-01,North
15360,97317,Speaker,Audio,3,181.75,545.25,2024-11-23,South
15361,38839,Mouse,Accessories,2,295.32,590.64,2023-06-05,East
15362,99695,Speaker,Audio,4,196.59,786.36,2024-09-19,West
15363,66336,Camera,Electronics,2,83.63,167.26,2023-10-16,East
15364,67310,Printer,Office,9,177.75,1599.75,2024-01-27,South
15365,56758,Headphones,Accessories,3,78.54,235.62,2023-06-29,
15366,45716,Laptop,Electronics,8,491.17,3929.36,2024-01-06,South
15367,52986,Printer,Office,7,244.74,1713.18,2024-12-02,South
15368,85222,Mouse,Accessories,2,455.99,911.98,2024-02-01,East
15369,79442,Tablet,Electronics,1,86.47,86.47,2024-07-16,West
15370,3356,Laptop,Electronics,4,215.33,861.32,2023-05-29,North
15371,69767,Camera,Electronics,9,237.11,2133.99,2023-09-28,
15372,83606,Keyboard,Accessories,5,197.95,989.75,2023-08-29,Central
15373,74669,Laptop,Electronics,2,159.74,319.48,2024-11-07,Central
15374,50231,Camera,Electronics,1,316.89,316.89,2023-05-16,East
15375,34215,Camera,Electronics,6,473.04,2838.24,2024-07-06,North
15376,67648,Monitor,Electronics,5,436.22,2181.1,2024-02-13,West
15377,66704,Tablet,Electronics,7,,0.0,2024-08-27,North
15378,38030,Tablet,Electronics,2,305.23,610.46,2024-06-23,West
15379,41228,Mouse,Accessories,6,191.07,1146.42,2024-02-12,North
15380,37493,Tablet,Electronics,8,283.65,2269.2,2023-11-06,East
15381,5454,Keyboard,Accessories,4,439.66,1758.64,2023-05-03,East
15382,4139,Laptop,Electronics,5,458.65,2293.25,2024-02-01,West
15383,9224,Keyboard,Accessories,4,253.05,1012.2,2023-02-14,Central
15384,42955,Headphones,Accessories,9,351.81,3166.29,2024-04-25,
15385,51531,Speaker,Audio,1,287.14,287.14,2024-09-29,West
15386,41427,Mouse,Accessories,4,10.99,43.96,2024-01-28,Central
15387,95561,Keyboard,Accessories,4,332.01,1328.04,2024-02-20,Central
15388,23254,Monitor,Electronics,8,65.92,527.36,2023-08-25,Central
15389,39903,Tablet,Electronics,3,76.31,228.93,2024-09-22,South
15390,25485,Printer,Office,9,214.2,1927.8,2024-05-10,West
15391,30675,Monitor,Electronics,4,408.69,1634.76,2024-08-14,North
15392,58829,Phone,Electronics,1,178.98,178.98,2024-05-16,South
15393,31680,Laptop,Electronics,7,323.39,2263.73,2023-03-25,Central
15394,32459,Keyboard,Accessories,1,90.27,90.27,2023-02-06,West
15395,67411,Headphones,Accessories,4,481.79,1927.16,2023-11-10,North
15396,83194,Laptop,Electronics,4,54.5,218.0,2023-11-05,North
15397,22044,Tablet,Electronics,5,109.3,546.5,2024-12-04,South
15398,12027,Speaker,Audio,1,243.34,243.34,2023-09-15,East
15399,24708,Mouse,Accessories,9,498.93,4490.37,2023-05-18,South
15400,58186,Phone,Electronics,6,43.22,259.32,2024-08-05,South
15401,96009,Speaker,Audio,2,211.94,423.88,2024-12-09,South
15402,16844,Speaker,Audio,2,319.98,639.96,2023-04-27,South
15403,5233,Tablet,Electronics,8,21.12,168.96,2023-07-15,East
15404,53295,Monitor,Electronics,8,306.84,2454.72,2023-03-16,South
15405,99102,Camera,Electronics,3,64.74,194.22,2024-09-09,North
15406,55702,Monitor,Electronics,3,232.77,698.31,2024-12-08,South
15407,92522,Camera,Electronics,5,148.66,743.3,2023-10-03,North
15408,64587,Keyboard,Accessories,4,401.6,1606.4,2024-01-17,South
15409,4128,Mouse,Accessories,2,266.32,532.64,2024-05-19,Central
15410,43315,Camera,Electronics,8,305.79,2446.32,2023-08-23,North
15411,77234,Mouse,Accessories,2,170.14,340.28,2024-12-23,West
15412,51437,Laptop,Electronics,6,115.18,691.08,2024-05-13,East
15413,20285,Printer,Office,2,328.82,657.64,2024-12-07,Central
15414,18914,Laptop,Electronics,9,138.88,1249.92,2024-12-04,Central
15415,66690,Headphones,Accessories,4,61.86,247.44,2023-06-22,South
15416,46838,Laptop,Electronics,7,72.94,510.58,2023-12-25,East
15417,57839,Speaker,Audio,2,204.78,409.56,2024-08-20,Central
15418,37930,Mouse,Accessories,5,391.19,1955.95,2024-09-11,East
15419,34565,Headphones,Accessories,5,242.09,1210.45,2023-05-10,East
15420,66946,Camera,Electronics,6,495.02,2970.12,2024-02-24,South
15421,1768,Laptop,Electronics,8,47.88,383.04,2024-04-01,East
15422,44047,Tablet,Electronics,4,91.98,367.92,2024-01-20,South
15423,37698,Printer,Office,8,54.35,434.8,2024-04-14,South
15424,78154,Speaker,Audio,6,191.34,1148.04,2024-11-19,Central
15425,73113,Headphones,Accessories,9,75.6,680.4,2024-01-01,West
15426,43173,Mouse,Accessories,2,412.22,824.44,2023-11-02,Central
15427,27008,Laptop,Electronics,5,138.43,692.15,2023-07-12,North
15428,24341,Tablet,Electronics,2,65.25,130.5,2023-08-11,Central
15429,21914,Phone,Electronics,1,144.69,144.69,2024-11-19,West
15430,28095,Monitor,Electronics,2,489.01,978.02,2024-11-20,North
15431,76297,Headphones,Accessories,5,369.58,1847.9,2023-12-16,South
15432,5483,Laptop,Electronics,6,402.83,2416.98,2023-12-20,West
15433,3586,Tablet,Electronics,5,67.27,336.35,2023-11-27,South
15434,54451,Laptop,Electronics,8,425.35,3402.8,2024-01-14,South
15435,23122,Phone,Electronics,9,350.01,3150.09,2024-12-08,
15436,83257,Mouse,Accessories,2,97.6,195.2,2023-01-23,East
15437,75468,Phone,Electronics,5,274.5,1372.5,2023-08-04,South
15438,77142,Laptop,Electronics,8,315.59,2524.72,2024-07-07,South
15439,46245,Mouse,Accessories,7,236.51,1655.57,2023-07-09,Central
15440,44341,Printer,Office,5,55.97,279.85,2024-08-10,West
15441,43132,Phone,Electronics,9,238.16,2143.44,2024-03-08,West
15442,20415,Headphones,Accessories,9,260.34,2343.06,2023-01-01,East
15443,57165,Printer,Office,7,378.16,2647.12,2023-01-12,South
15444,86484,Phone,Electronics,1,243.21,243.21,2023-12-05,North
15445,26406,Camera,Electronics,8,246.76,1974.08,2024-12-30,East
15446,6621,Mouse,Accessories,8,165.36,1322.88,2024-02-23,West
15447,56906,Printer,Office,9,415.31,3737.79,2023-05-24,East
15448,40523,Camera,Electronics,3,186.91,560.73,2023-08-29,West
15449,79947,Tablet,Electronics,8,311.39,2491.12,2023-05-23,North
15450,85804,Tablet,Electronics,4,495.23,1980.92,2024-07-22,West
15451,95113,Keyboard,Accessories,7,242.3,1696.1,2023-09-17,East
15452,39924,Printer,Office,1,378.33,378.33,2023-12-11,East
15453,90273,Laptop,Electronics,4,278.11,1112.44,2024-05-18,Central
15454,12669,Mouse,Accessories,6,453.15,2718.9,2023-10-15,East
15455,37900,Speaker,Audio,6,379.11,2274.66,2024-07-23,Central
15456,27329,Mouse,Accessories,3,126.23,378.69,2023-06-02,East
15457,92386,Laptop,Electronics,9,443.57,3992.13,2024-12-17,South
15458,60402,Phone,Electronics,1,159.3,159.3,2024-09-25,East
15459,37219,Tablet,Electronics,3,10.1,30.3,2023-12-09,South
15460,16051,Headphones,Accessories,9,147.81,1330.29,2024-02-21,Central
15461,78515,Laptop,Electronics,3,450.23,1350.69,2024-09-22,North
15462,65838,Printer,Office,2,199.45,398.9,2023-07-02,North
15463,85443,Speaker,Audio,7,64.35,450.45,2024-02-19,Central
15464,44378,Headphones,Accessories,9,40.49,364.41,2024-10-20,West
15465,15840,Laptop,Electronics,1,82.86,82.86,2023-08-08,Central
15466,34104,Mouse,Accessories,1,284.69,284.69,2023-08-22,North
15467,62387,Laptop,Electronics,7,37.98,265.86,2024-07-20,South
15468,24851,Headphones,Accessories,6,176.78,1060.68,2024-12-22,West
15469,8000,Phone,Electronics,6,274.86,1649.16,2024-10-08,North
15470,82509,Mouse,Accessories,9,434.16,3907.44,2023-12-07,South
15471,53522,Camera,Electronics,6,202.46,1214.76,2024-09-09,Central
15472,40270,Headphones,Accessories,1,299.12,299.12,2024-09-04,West
15473,55731,Monitor,Electronics,4,251.02,1004.08,2023-10-28,South
15474,74109,Keyboard,Accessories,5,137.6,688.0,2024-06-29,West
15475,1133,Speaker,Audio,1,396.0,396.0,2024-05-21,West
15476,44595,Mouse,Accessories,7,273.61,1915.27,2024-04-21,North
15477,26169,Speaker,Audio,6,47.28,283.68,2023-10-10,East
15478,10094,Headphones,Accessories,7,91.78,642.46,2023-09-13,Central
15479,4561,Printer,Office,3,,0.0,2023-12-15,North
15480,44610,Speaker,Audio,5,,0.0,2023-03-03,South
15481,54851,Phone,Electronics,5,323.06,1615.3,2023-08-11,West
15482,51261,Monitor,Electronics,3,349.72,1049.16,2024-01-15,East
15483,78512,Speaker,Audio,6,,0.0,2023-01-26,South
15484,46326,Keyboard,Accessories,5,112.22,561.1,2023-09-28,South
15485,59399,Monitor,Electronics,2,31.86,63.72,2024-03-15,Central
15486,81807,Mouse,Accessories,9,370.47,3334.23,2023-02-17,West
15487,66071,Monitor,Electronics,2,80.84,161.68,2023-03-06,West
15488,91174,Monitor,Electronics,2,458.2,916.4,2024-06-28,East
15489,22938,Mouse,Accessories,3,257.9,773.7,2024-08-19,Central
15490,78891,Phone,Electronics,2,102.74,205.48,2023-12-24,West
15491,69977,Printer,Office,6,483.29,2899.74,2023-07-17,West
15492,58695,Camera,Electronics,1,128.31,128.31,2024-09-30,East
15493,1370,Speaker,Audio,7,428.82,3001.74,2024-01-17,South
15494,54603,Printer,Office,7,341.67,2391.69,2024-09-18,East
15495,85988,Speaker,Audio,1,77.0,77.0,2023-02-04,North
15496,64816,Keyboard,Accessories,6,,0.0,2023-02-17,North
15497,1504,Monitor,Electronics,3,428.56,1285.68,2023-12-26,South
15498,29495,Mouse,Accessories,6,450.23,2701.38,2024-01-08,Central
15499,57365,Phone,Electronics,9,23.22,208.98,2024-12-15,Central
15500,81372,Monitor,Electronics,6,346.82,2080.92,2024-04-08,West
15501,45047,Speaker,Audio,2,386.7,773.4,2024-09-12,Central
15502,85827,Laptop,Electronics,5,,0.0,2023-02-01,Central
15503,79789,Phone,Electronics,9,423.05,3807.45,2023-08-27,West
15504,27454,Mouse,Accessories,5,257.41,1287.05,2023-12-31,North
15505,20300,Keyboard,Accessories,1,317.06,317.06,2024-05-05,
15506,90379,Printer,Office,8,297.57,2380.56,2024-09-24,East
15507,59331,Phone,Electronics,5,382.06,1910.3,2024-09-15,West
15508,85024,Monitor,Electronics,4,22.88,91.52,2023-07-09,South
15509,92291,Headphones,Accessories,8,192.02,1536.16,2024-02-02,
15510,43024,Speaker,Audio,4,128.23,512.92,2024-12-30,North
15511,5527,Keyboard,Accessories,9,188.23,1694.07,2024-04-24,North
15512,90991,Phone,Electronics,6,375.29,2251.74,2024-02-18,West
15513,58773,Printer,Office,4,496.65,1986.6,2023-08-31,East
15514,12923,Mouse,Accessories,2,387.5,775.0,2023-01-29,West
15515,53449,Speaker,Audio,9,119.5,1075.5,2023-02-07,South
15516,3770,Monitor,Electronics,9,73.47,661.23,2024-09-28,West
15517,29690,Speaker,Audio,9,98.38,885.42,2023-09-10,Central
15518,35438,Headphones,Accessories,2,103.74,207.48,2023-10-25,East
15519,45980,Keyboard,Accessories,3,380.05,1140.15,2024-07-28,West
15520,56978,Headphones,Accessories,8,19.41,155.28,2023-12-17,East
15521,84100,Headphones,Accessories,1,368.77,368.77,2024-03-09,West
15522,35792,Keyboard,Accessories,2,,0.0,2024-12-26,South
15523,73797,Keyboard,Accessories,7,232.79,1629.53,2024-08-30,East
15524,94264,Speaker,Audio,7,388.22,2717.54,2023-11-23,Central
15525,75103,Headphones,Accessories,4,414.49,1657.96,2024-09-06,South
15526,26216,Mouse,Accessories,8,488.55,3908.4,2023-04-20,South
15527,68095,Monitor,Electronics,7,145.47,1018.29,2023-02-17,East
15528,28840,Camera,Electronics,2,208.29,416.58,2024-10-14,
15529,48313,Speaker,Audio,1,381.98,381.98,2023-11-24,South
